id,bookDate,name,phoneNo,age,gender,checkIn,checkOut,specialNeeds,race,price,accompanies,family,localResident,ADDRESS
884,2020-04-04,Last First Name M.,9669893860,46,NA,2020-04-01,2020-04-10,0,na,97.22295004012932,1,1,0,Not available
885,2020-04-06,Last First Name M.,8910101232,19,NA,2020-04-04,2020-04-09,0,na,99.12211792529577,2,0,0,Not available
886,2020-04-10,Last First Name M.,4825940583,63,Male,2020-04-06,2020-04-04,0,na,101.26454537406778,3,1,1,Not available
887,2020-04-02,Last First Name M.,2964653860,38,Male,2020-04-03,2020-04-10,0,na,101.13522134365202,4,0,1,Not available
888,2020-04-08,Last First Name M.,3565241630,77,Male,2020-04-07,2020-04-01,0,na,98.67417362900258,3,1,1,Not available
889,2020-04-05,Last First Name M.,5152581815,43,Male,2020-04-01,2020-04-03,0,na,101.01909829691247,2,0,0,Not available
890,2020-04-06,Last First Name M.,1198258531,62,Male,2020-04-02,2020-04-08,0,na,104.58418315507237,1,0,0,Not available
891,2020-04-08,Last First Name M.,3752026823,46,Male,2020-04-07,2020-04-01,0,na,100.11132192685419,3,1,0,Not available
892,2020-04-04,Last First Name M.,2252256068,37,NA,2020-04-08,2020-04-05,0,na,100.84564939509673,3,1,0,Not available
893,2020-04-04,Last First Name M.,7957088396,59,Male,2020-04-03,2020-04-03,0,na,99.95051971573064,4,0,0,Not available
894,2020-04-01,Last First Name M.,6792971309,47,NA,2020-04-08,2020-04-10,0,na,96.92431320989097,2,1,0,Not available
895,2020-04-08,Last First Name M.,7511032809,31,Female,2020-04-08,2020-04-01,0,na,98.23706141484253,4,1,0,Not available
896,2020-04-09,Last First Name M.,9858612205,31,Others,2020-04-03,2020-04-10,0,na,102.47637951447642,1,1,1,Not available
897,2020-04-09,Last First Name M.,5840598221,24,Female,2020-04-10,2020-04-03,0,na,100.44644349183451,4,1,1,Not available
898,2020-04-05,Last First Name M.,2128581840,73,Female,2020-04-03,2020-04-08,0,na,102.24735201611644,1,1,1,Not available
899,2020-04-04,Last First Name M.,8401121134,77,NA,2020-04-07,2020-04-01,0,na,93.2018865219643,4,0,1,Not available
900,2020-04-07,Last First Name M.,1776674433,77,Male,2020-04-03,2020-04-04,0,na,100.33570017840341,1,1,0,Not available
901,2020-04-04,Last First Name M.,1451702276,66,Male,2020-04-03,2020-04-07,0,na,104.6984933726789,4,0,0,Not available
902,2020-04-09,Last First Name M.,1474197605,75,Male,2020-04-06,2020-04-04,0,na,102.87937066573717,4,0,1,Not available
903,2020-04-06,Last First Name M.,1575635095,36,Others,2020-04-06,2020-04-04,0,na,102.11969689143142,3,1,0,Not available
904,2020-04-02,Last First Name M.,2447666545,10,Female,2020-04-09,2020-04-04,0,na,100.66885714909763,4,0,0,Not available
905,2020-04-03,Last First Name M.,1325749146,23,NA,2020-04-01,2020-04-08,0,na,97.77158075729724,1,0,0,Not available
906,2020-04-08,Last First Name M.,7936631314,72,Others,2020-04-06,2020-04-10,0,na,98.77608448430114,2,1,0,Not available
907,2020-04-02,Last First Name M.,2988355046,57,NA,2020-04-01,2020-04-02,0,na,100.0924338139135,4,0,0,Not available
908,2020-04-03,Last First Name M.,2218350127,34,Others,2020-04-08,2020-04-02,0,na,101.61572882693534,2,0,0,Not available
909,2020-04-06,Last First Name M.,3153356406,10,Female,2020-04-08,2020-04-03,0,na,99.53933292465592,3,1,0,Not available
910,2020-04-06,Last First Name M.,4406454332,75,NA,2020-04-08,2020-04-09,0,na,98.84115755293121,1,0,1,Not available
911,2020-04-01,Last First Name M.,9211014987,48,Female,2020-04-01,2020-04-04,0,na,100.67658388083217,3,1,1,Not available
912,2020-04-06,Last First Name M.,4278494100,30,Others,2020-04-09,2020-04-10,0,na,103.13105077905149,3,1,1,Not available
913,2020-04-02,Last First Name M.,7703336305,65,NA,2020-04-05,2020-04-01,0,na,102.51738044721614,1,0,1,Not available
914,2020-04-02,Last First Name M.,1410135460,40,Male,2020-04-04,2020-04-03,0,na,103.3282485093302,1,1,0,Not available
915,2020-04-05,Last First Name M.,5139464969,68,Others,2020-04-07,2020-04-10,0,na,99.79173644700819,3,0,1,Not available
916,2020-04-03,Last First Name M.,2648056745,33,Female,2020-04-10,2020-04-10,0,na,99.60892139826421,1,0,1,Not available
917,2020-04-07,Last First Name M.,7515655254,18,Female,2020-04-02,2020-04-10,0,na,99.09384443502297,2,0,0,Not available
918,2020-04-06,Last First Name M.,2424862929,47,Others,2020-04-10,2020-04-08,0,na,99.19478052191629,1,1,1,Not available
919,2020-04-06,Last First Name M.,6030784576,54,Female,2020-04-07,2020-04-03,0,na,100.49113411432778,4,0,1,Not available
920,2020-04-07,Last First Name M.,5548847870,38,NA,2020-04-07,2020-04-07,0,na,98.05758180821165,2,1,0,Not available
921,2020-04-04,Last First Name M.,7473265088,17,Male,2020-04-05,2020-04-09,0,na,100.02008078516799,3,0,0,Not available
922,2020-04-03,Last First Name M.,1886145114,76,Male,2020-04-10,2020-04-09,0,na,100.72161443718444,1,0,0,Not available
923,2020-04-07,Last First Name M.,7470778750,32,Female,2020-04-09,2020-04-01,0,na,99.38893815641721,1,1,0,Not available
924,2020-04-04,Last First Name M.,9178455986,52,NA,2020-04-05,2020-04-03,0,na,101.00090883199313,3,0,1,Not available
925,2020-04-01,Last First Name M.,8030959657,55,NA,2020-04-01,2020-04-10,1,na,103.98162615883906,4,0,1,Not available
926,2020-04-03,Last First Name M.,6852018276,72,NA,2020-04-01,2020-04-09,0,na,101.41607780791092,1,0,0,Not available
927,2020-04-09,Last First Name M.,7629728166,29,NA,2020-04-07,2020-04-03,0,na,98.69142650748486,2,0,1,Not available
928,2020-04-01,Last First Name M.,4899278493,72,Female,2020-04-06,2020-04-09,0,na,95.69083273415892,2,0,1,Not available
929,2020-04-09,Last First Name M.,5176913051,16,NA,2020-04-08,2020-04-08,0,na,98.53791619080803,3,1,1,Not available
930,2020-04-06,Last First Name M.,2665869019,55,Others,2020-04-01,2020-04-09,0,na,105.18536767989471,3,1,1,Not available
931,2020-04-07,Last First Name M.,1476154910,42,Others,2020-04-10,2020-04-03,0,na,105.28736163296114,3,0,1,Not available
932,2020-04-05,Last First Name M.,7452161727,78,Others,2020-04-01,2020-04-04,0,na,98.40503024500207,2,1,0,Not available
933,2020-04-07,Last First Name M.,8731630644,30,Female,2020-04-01,2020-04-08,0,na,103.26698133123391,4,0,1,Not available
934,2020-04-07,Last First Name M.,6325110462,65,NA,2020-04-06,2020-04-03,0,na,102.24245405955925,1,1,0,Not available
935,2020-04-01,Last First Name M.,2883445426,62,Female,2020-04-06,2020-04-09,0,na,98.01959145428971,2,0,1,Not available
936,2020-04-05,Last First Name M.,7185842903,49,Male,2020-04-10,2020-04-04,0,na,96.89822961627486,4,1,0,Not available
937,2020-04-04,Last First Name M.,5439492231,61,Others,2020-04-06,2020-04-03,0,na,96.54947553287786,3,0,0,Not available
938,2020-04-10,Last First Name M.,9749018435,66,Others,2020-04-01,2020-04-09,0,na,101.44361259964819,3,0,1,Not available
939,2020-04-10,Last First Name M.,2523982438,29,Male,2020-04-03,2020-04-08,1,na,100.10268223019196,1,0,0,Not available
940,2020-04-08,Last First Name M.,7792346347,64,Female,2020-04-04,2020-04-03,0,na,93.39616271183033,1,1,1,Not available
941,2020-04-02,Last First Name M.,9978756415,24,Male,2020-04-05,2020-04-03,0,na,97.28949588373852,2,1,0,Not available
942,2020-04-08,Last First Name M.,3134834492,18,NA,2020-04-03,2020-04-03,0,na,97.29591354124616,3,0,1,Not available
943,2020-04-06,Last First Name M.,8806093922,19,Female,2020-04-08,2020-04-07,0,na,100.26870913141803,2,1,1,Not available
944,2020-04-02,Last First Name M.,7910446721,44,NA,2020-04-02,2020-04-10,0,na,98.46833397657156,3,1,0,Not available
945,2020-04-03,Last First Name M.,2477543770,61,Female,2020-04-06,2020-04-02,0,na,98.87902679046718,1,1,0,Not available
946,2020-04-09,Last First Name M.,1927520584,25,NA,2020-04-04,2020-04-07,0,na,98.90869533158411,4,1,1,Not available
947,2020-04-03,Last First Name M.,9978766869,45,Male,2020-04-10,2020-04-01,0,na,97.6582443163974,4,0,1,Not available
948,2020-04-08,Last First Name M.,9936523429,34,NA,2020-04-10,2020-04-01,0,na,97.33776917546335,2,0,1,Not available
949,2020-04-05,Last First Name M.,8697565924,14,NA,2020-04-02,2020-04-03,0,na,97.27697169538892,3,0,0,Not available
950,2020-04-09,Last First Name M.,6507299742,27,NA,2020-04-04,2020-04-06,0,na,95.89044242687935,2,0,1,Not available
951,2020-04-10,Last First Name M.,6769534759,28,Female,2020-04-08,2020-04-07,0,na,101.85195518709631,4,0,1,Not available
952,2020-04-02,Last First Name M.,7208814531,16,Female,2020-04-05,2020-04-09,0,na,100.646822791418,4,1,0,Not available
953,2020-04-04,Last First Name M.,4870586511,26,Male,2020-04-08,2020-04-09,0,na,100.04394161292537,2,1,1,Not available
954,2020-04-04,Last First Name M.,6407305574,70,Male,2020-04-04,2020-04-01,0,na,103.26764962244772,2,0,0,Not available
955,2020-04-04,Last First Name M.,2159305559,77,Male,2020-04-07,2020-04-02,1,na,96.28102412369422,1,0,1,Not available
956,2020-04-09,Last First Name M.,3121299964,24,Female,2020-04-05,2020-04-08,1,na,97.58671151692978,3,0,0,Not available
957,2020-04-01,Last First Name M.,7345261113,66,Female,2020-04-10,2020-04-02,0,na,101.21528224150725,3,1,1,Not available
958,2020-04-02,Last First Name M.,2252364799,54,NA,2020-04-10,2020-04-09,0,na,95.19277265344184,3,1,0,Not available
959,2020-04-09,Last First Name M.,8728479487,15,NA,2020-04-05,2020-04-03,0,na,101.93188575402164,2,1,0,Not available
960,2020-04-08,Last First Name M.,2682666582,51,Female,2020-04-08,2020-04-03,0,na,97.85884771140161,3,0,0,Not available
961,2020-04-09,Last First Name M.,9858031685,13,NA,2020-04-01,2020-04-02,0,na,100.97258921569671,3,1,0,Not available
962,2020-04-09,Last First Name M.,9514840150,68,Others,2020-04-06,2020-04-06,1,na,97.00017128466007,3,0,0,Not available
963,2020-04-05,Last First Name M.,6043751538,21,Others,2020-04-05,2020-04-08,0,na,102.43399740180612,1,1,1,Not available
964,2020-04-10,Last First Name M.,3231114505,55,Others,2020-04-03,2020-04-02,0,na,99.45559873293234,4,1,1,Not available
965,2020-04-06,Last First Name M.,9959211804,47,Male,2020-04-04,2020-04-07,0,na,99.68586783618971,1,0,1,Not available
966,2020-04-04,Last First Name M.,2838686256,13,NA,2020-04-07,2020-04-01,0,na,100.29929673927055,2,1,0,Not available
967,2020-04-03,Last First Name M.,3798457871,17,Others,2020-04-06,2020-04-02,0,na,101.46619355941726,2,0,1,Not available
968,2020-04-05,Last First Name M.,6971892125,38,NA,2020-04-10,2020-04-05,0,na,99.66189071789164,3,1,1,Not available
969,2020-04-06,Last First Name M.,1196122692,19,Female,2020-04-04,2020-04-10,0,na,100.24861141928292,4,1,0,Not available
970,2020-04-03,Last First Name M.,8462293492,67,Others,2020-04-08,2020-04-02,0,na,98.67741593757351,4,1,0,Not available
971,2020-04-09,Last First Name M.,9533144780,43,Male,2020-04-07,2020-04-07,0,na,98.40265653713101,3,1,0,Not available
972,2020-04-03,Last First Name M.,8899630914,26,NA,2020-04-09,2020-04-01,0,na,96.78632868807593,3,1,1,Not available
973,2020-04-07,Last First Name M.,8732186121,67,NA,2020-04-07,2020-04-04,0,na,99.34707057253655,2,0,0,Not available
974,2020-04-10,Last First Name M.,2211136332,72,Female,2020-04-05,2020-04-02,0,na,98.05828232693491,4,0,0,Not available
975,2020-04-02,Last First Name M.,8926760774,37,Female,2020-04-08,2020-04-06,0,na,96.86786623860742,2,1,1,Not available
976,2020-04-08,Last First Name M.,7501211073,70,Male,2020-04-03,2020-04-06,0,na,98.22104992411724,1,1,0,Not available
977,2020-04-10,Last First Name M.,2485926908,56,Female,2020-04-01,2020-04-09,0,na,100.84856842887571,3,0,0,Not available
978,2020-04-09,Last First Name M.,7836702664,9,Female,2020-04-07,2020-04-03,0,na,101.9318462527481,1,0,1,Not available
979,2020-04-08,Last First Name M.,4729962478,28,Female,2020-04-05,2020-04-01,0,na,104.1662378892795,4,1,0,Not available
980,2020-04-04,Last First Name M.,2061674498,19,Female,2020-04-02,2020-04-02,0,na,99.79675429735218,2,0,1,Not available
981,2020-04-02,Last First Name M.,7728782439,24,Female,2020-04-06,2020-04-09,0,na,100.54036711065979,3,1,1,Not available
982,2020-04-04,Last First Name M.,8416182300,57,NA,2020-04-09,2020-04-01,0,na,101.98940896444715,1,1,0,Not available
983,2020-04-03,Last First Name M.,7852658123,21,Female,2020-04-09,2020-04-01,0,na,98.99636458248139,1,0,0,Not available
984,2020-04-02,Last First Name M.,6549404529,21,Male,2020-04-04,2020-04-10,0,na,98.0791989130801,2,1,1,Not available
985,2020-04-03,Last First Name M.,4511860379,11,Female,2020-04-03,2020-04-01,0,na,98.04478087433586,4,1,0,Not available
986,2020-04-02,Last First Name M.,1809287558,36,Male,2020-04-03,2020-04-09,0,na,100.15708856467148,3,0,1,Not available
987,2020-04-01,Last First Name M.,8433561234,61,NA,2020-04-04,2020-04-06,0,na,102.95900148619032,2,0,0,Not available
988,2020-04-09,Last First Name M.,5307536815,42,NA,2020-04-01,2020-04-10,0,na,104.12162014843766,4,1,0,Not available
989,2020-04-04,Last First Name M.,3601797220,56,Others,2020-04-07,2020-04-03,0,na,98.91050180153212,2,1,1,Not available
990,2020-04-04,Last First Name M.,6817193092,59,Others,2020-04-09,2020-04-08,0,na,98.24717888290168,2,1,0,Not available
991,2020-04-07,Last First Name M.,6139244767,52,Male,2020-04-06,2020-04-08,0,na,100.99725268213598,3,0,0,Not available
992,2020-04-02,Last First Name M.,4039723416,76,Others,2020-04-09,2020-04-06,0,na,96.78526302868039,1,0,0,Not available
993,2020-04-05,Last First Name M.,6107469982,25,NA,2020-04-02,2020-04-05,1,na,104.75431771267748,2,0,1,Not available
994,2020-04-02,Last First Name M.,2945030302,30,Male,2020-04-07,2020-04-07,0,na,95.87144609673724,1,1,1,Not available
995,2020-04-04,Last First Name M.,3213460740,26,Others,2020-04-06,2020-04-05,0,na,101.06907766868068,4,0,1,Not available
996,2020-04-04,Last First Name M.,8150030198,74,Female,2020-04-01,2020-04-08,0,na,97.98480259852457,4,0,0,Not available
997,2020-04-01,Last First Name M.,8357651124,75,Male,2020-04-10,2020-04-07,0,na,100.16374572067697,4,1,1,Not available
998,2020-04-10,Last First Name M.,6492816005,44,NA,2020-04-06,2020-04-05,0,na,101.24140674554265,2,1,0,Not available
999,2020-04-02,Last First Name M.,6162127350,15,Others,2020-04-02,2020-04-02,0,na,101.14802892820146,2,1,0,Not available
1000,2020-04-05,Last First Name M.,4325675788,69,Male,2020-04-06,2020-04-09,0,na,100.84944822935779,2,0,1,Not available
